SeqID	0dpa_1	0dpa_2	0dpa_3	1dpa_1	1dpa_2	1dpa_3	3dpa_1	3dpa_2	3dpa_3
galnt13|rna53244|gene27326|Level=1	11.459	12.645	8.541	9.992	9.431	10.373	3.458	5.864	3.738
galnt14|rna49956|gene25215|Level=1	7.149	16.061	6.238	5.340	6.424	5.919	0.432	2.377	1.097
galnt15|rna49178|gene24711|Level=1	0.529	0.816	0.427	1.578	1.120	1.167	3.230	0.480	2.828
galnt16|rna37643|gene17485|Level=1	30.839	49.133	27.657	27.814	31.940	30.826	5.668	11.486	10.392
galnt17|rna50146|gene25326|Level=1	13.760	23.417	10.376	9.936	10.211	9.279	0.168	2.165	1.327
galnt18|rna39495|gene18686|Level=1	3.980	5.834	3.675	7.371	7.538	8.287	5.032	5.645	4.237
galnt1|rna57480|gene29961|Level=1	3.481	3.922	2.939	3.220	2.932	3.073	7.020	5.844	3.702
galnt2|rna36918|gene16994|Level=1	6.086	7.106	5.437	6.265	5.424	6.230	9.365	10.241	8.007
galnt3|rna48126|gene24123|Level=1	0.472	0.739	0.350	0.856	0.690	0.727	3.414	1.323	3.615
galnt4|rna36042|gene16414|Level=1	14.481	15.262	18.877	11.455	11.897	15.423	37.736	30.242	35.510
galnt5|rna36743|gene16871|Level=1	0.308	0.512	0.872	0.486	0.721	0.664	5.611	3.684	6.107
galnt6.1|rna47906|gene23989|Level=1	0.130	0.086	0.110	0.182	0.348	0.397	0.359	0.711	0.482
galnt6.2|rna235|gene80|Level=1	0.000	0.000	0.000	0.018	0.000	0.065	0.508	0.561	0.602
galnt6.3|rna59420|gene31200|Level=1	0.711	0.381	5.051	0.567	0.936	0.812	5.169	2.209	5.619
galnt7|rna59221|gene31062|Level=1	3.005	5.169	4.121	2.529	3.267	4.035	5.247	6.178	6.611
galnt9|rna54929|gene28356|Level=1	33.955	39.061	27.709	24.327	24.813	30.679	1.690	13.200	8.029
galntl6|rna46717|gene23242|Level=1	6.420	10.515	5.497	4.163	5.562	5.265	0.215	2.262	1.333
galntl6|rna63414|gene33667|Level=2	3.272	4.975	2.660	2.616	3.112	3.155	0.071	0.596	0.369
galr1|rna50101|gene25303|Level=1	0.525	1.271	0.498	0.231	0.346	0.154	0.241	0.157	0.049
galr2|rna16639|gene5111|Level=2	0.725	2.203	0.853	0.404	0.442	0.510	0.000	0.070	0.062
galr2|rna49379|gene24838|Level=1	0.449	0.875	0.399	0.384	0.336	0.436	1.882	1.393	1.084
galr3|rna43380|gene21142|Level=1	2.662	3.825	2.269	1.412	1.614	1.508	0.547	0.403	0.648
galt|rna1000|gene322|Level=1	17.031	25.002	15.584	20.642	18.773	17.210	21.809	24.440	22.087
gamt|rna11004|gene3362|Level=1	22.928	10.915	31.416	112.302	29.293	29.686	42.283	27.875	31.444
ganab|rna62110|gene32857|Level=1	31.497	34.217	29.597	48.026	49.604	56.530	80.880	75.357	77.446
ganc|rna40521|gene19371|Level=1	3.892	7.257	2.582	2.336	2.680	2.942	3.059	3.449	2.544
gan|rna50864|gene25790|Level=1	0.759	0.634	1.201	1.003	0.575	1.122	1.580	1.425	0.920
gap43|rna54147|gene27882|Level=1	259.647	409.426	225.758	1004.210	1027.040	1158.470	86.398	444.092	295.804
gapdh|rna1288|gene411|Level=1	3768.670	2330.850	3293.620	5218.950	3298.700	2908.100	1119.260	1317.430	1148.100
gapvd1|rna45799|gene22676|Level=1	16.939	21.074	13.880	17.017	16.971	19.945	21.620	22.545	20.457
gar1|rna20292|gene6284|Level=1	32.842	26.652	31.214	107.066	93.395	115.284	138.741	113.594	117.449
garem1|rna61325|gene32393|Level=1	4.016	4.698	3.599	6.981	6.684	7.031	6.291	6.247	6.251
garem2|rna59183|gene31031|Level=1	3.777	4.410	2.990	3.001	5.759	5.991	1.794	3.500	3.910
garem2|rna59373|gene31168|Level=1	4.345	5.899	2.345	4.683	3.815	4.825	2.394	3.279	2.282
garnl3|rna59383|gene31174|Level=1	11.042	15.376	6.979	12.768	11.890	13.668	1.995	5.650	2.408
garre1|rna17167|gene5290|Level=1	6.021	12.188	5.928	6.045	6.276	8.197	8.289	9.475	8.246
gars1|rna3908|gene1224|Level=1	78.337	76.668	60.173	178.447	172.785	193.130	194.685	187.692	177.706
gart|rna10676|gene3257|Level=1	3.054	3.724	2.793	12.700	12.098	13.958	15.111	15.815	13.480
gart|rna40025|gene19028|Level=2	0.262	0.681	0.218	0.105	0.175	0.123	0.140	0.089	0.111
gas1|rna15914|gene4889|Level=1	27.346	37.667	25.761	13.741	12.316	15.063	20.747	24.527	19.293
gas2l1|rna48508|gene24360|Level=1	1.507	1.755	1.873	1.836	1.535	1.778	1.682	1.715	1.420
gas2l2|rna46444|gene23070|Level=1	0.394	0.786	0.504	0.335	0.256	0.448	0.633	0.756	0.558
gas2l3|rna50640|gene25660|Level=1	1.210	2.309	1.086	1.054	0.774	0.979	2.517	2.352	1.688
gas2|rna63094|gene33481|Level=1	0.987	1.387	1.265	1.981	1.172	1.005	12.826	2.829	14.389
gas6|rna50204|gene25361|Level=1	8.100	17.760	9.833	12.810	12.546	13.921	18.260	15.877	22.793
gas7|rna36854|gene16960|Level=1	19.780	37.684	16.175	34.678	31.248	26.671	12.949	15.798	13.287
gas7|rna40237|gene19192|Level=1	1.838	7.669	0.360	11.048	4.177	6.616	5.541	6.379	4.834
gas8|rna22173|gene6870|Level=1	14.342	11.934	10.124	19.164	18.282	18.699	44.271	29.198	29.815
gask1a|rna51324|gene26092|Level=1	2.921	5.043	2.751	2.724	3.329	2.889	30.229	14.418	35.962
gask1b|rna51154|gene25970|Level=1	0.589	0.921	0.796	0.932	0.823	0.966	0.774	0.727	1.372
gast|rna47064|gene23484|Level=1	0.088	0.104	0.051	0.171	0.000	0.100	0.113	0.355	0.188
gata1|rna40160|gene19136|Level=1	4.387	3.369	3.037	1.450	2.514	1.980	0.444	0.853	0.748
gata2|rna714|gene233|Level=1	5.345	7.968	4.369	4.101	4.513	4.929	1.526	3.229	2.412
gata3|rna16649|gene5113|Level=1	11.480	16.113	10.146	9.163	11.587	11.631	4.601	9.751	8.127
gatad1|rna10334|gene3159|Level=1	7.060	6.914	6.225	10.393	9.087	9.988	13.923	12.406	11.663
gatad2a|rna5530|gene1685|Level=1	13.833	16.764	17.467	28.050	25.832	31.087	39.497	35.453	37.286
gatad2b|rna37677|gene17493|Level=2	2.969	3.322	1.383	3.685	2.045	3.170	3.348	4.205	2.213
gatad2b|rna41693|gene20102|Level=1	6.385	9.492	5.153	10.614	5.419	6.654	8.436	9.306	5.373
gatb|rna52338|gene26755|Level=1	12.060	11.625	10.582	7.399	6.121	7.442	9.628	8.905	8.232
gatc|rna18561|gene5729|Level=1	31.040	30.069	35.414	37.147	37.862	35.929	40.039	35.745	35.907
gatd1|rna56990|gene29638|Level=1	26.939	26.008	28.867	42.627	43.528	41.770	30.138	30.912	32.895
gatd3ala|rna25958|gene8036|Level=1	19.529	3.874	51.162	10.026	168.879	13.419	195.793	23.892	70.809
gatd3ala|rna41726|gene20120|Level=1	0.799	0.424	2.070	0.128	3.177	0.346	6.735	0.758	4.927
gatd3alb.1|rna17023|gene5239|Level=1	30.998	16.553	62.103	21.266	142.626	26.750	162.066	30.303	42.910
gatd3alb.2|rna52698|gene26981|Level=1	0.610	0.000	0.000	0.000	0.345	0.000	0.392	0.000	0.444
gatd3a|rna56554|gene29364|Level=1	45.168	34.692	37.230	35.526	24.572	23.328	16.161	20.745	14.690
gatd3b|rna9741|gene2971|Level=2	62.666	38.622	52.565	78.718	66.719	67.332	85.721	68.967	78.763
gatm|rna10426|gene3182|Level=1	4.600	1.135	7.979	7.740	2.247	2.764	5.906	4.695	5.149
gba2|rna39737|gene18843|Level=1	3.091	5.424	1.852	4.424	4.472	4.435	3.246	4.232	2.408
gba2|rna50953|gene25846|Level=2	3.744	3.672	1.894	3.957	3.221	2.785	2.261	4.332	1.757
gba3|rna14020|gene4298|Level=1	1.502	2.304	1.739	2.998	2.781	3.307	5.369	4.746	5.079
gbe1|rna9804|gene2994|Level=1	3.290	3.119	3.186	4.266	3.415	3.533	3.794	3.913	2.934
gbf1|rna19355|gene5997|Level=1	9.554	11.707	8.160	8.898	9.088	10.505	9.409	10.505	10.424
gbp1|rna12128|gene3702|Level=2	6.101	16.571	3.454	13.477	16.203	12.996	0.282	1.755	1.467
gbp1|rna13098|gene4008|Level=1	2.153	3.048	2.067	5.108	5.947	6.586	2.463	2.432	2.391
gbp1|rna56065|gene29068|Level=2	0.525	1.167	0.534	0.547	0.500	0.763	0.656	0.741	0.630
gbp2|rna20031|gene6196|Level=1	0.299	0.604	0.689	2.292	2.865	2.662	0.685	1.312	1.827
gbp3|rna64186|gene34119|Level=1	0.330	1.295	0.613	2.640	2.416	2.354	1.082	2.194	2.030
gbp5|rna25657|gene7955|Level=1	0.905	4.391	1.170	8.099	11.529	11.822	0.407	0.844	0.727
gbp6|rna21907|gene6783|Level=1	1.684	2.292	3.215	2.808	2.738	2.502	0.624	2.028	0.759
gbp7|rna19402|gene6012|Level=1	0.610	1.658	0.931	0.928	0.936	0.841	0.359	0.718	0.353
gbx2.1|rna11337|gene3448|Level=1	12.530	16.439	9.402	7.990	9.574	8.835	6.905	8.178	6.027
gbx2.2|rna18558|gene5728|Level=1	3.523	4.534	2.255	3.130	3.444	3.651	3.583	3.649	3.570
gby|rna18147|gene5597|Level=1	12.122	12.140	18.634	18.698	12.673	11.636	94.607	23.376	90.667
gcat|rna57387|gene29908|Level=1	110.945	250.629	129.856	75.186	89.092	76.553	96.045	87.736	85.167
gca|rna5565|gene1698|Level=1	45.365	63.303	52.982	45.499	48.653	47.838	38.159	47.588	41.843
gcc1|rna22925|gene7108|Level=1	5.260	6.472	3.494	4.983	4.370	4.361	6.244	5.763	5.864
gcc2|rna50395|gene25501|Level=1	2.431	2.693	2.892	3.535	2.763	3.192	4.786	3.859	3.508
gcdh|rna26854|gene8311|Level=1	56.982	60.194	53.976	41.023	36.361	35.925	48.258	47.184	44.076
gcfc2|rna21554|gene6673|Level=1	5.181	6.871	4.529	5.666	6.394	7.325	7.082	6.211	7.027
gcfc2|rna61929|gene32760|Level=2	2.404	2.185	1.736	2.363	2.891	3.748	4.905	4.604	3.999
gcg.2|rna28214|gene9130|Level=1	0.232	0.692	0.000	0.113	0.132	0.132	0.150	0.268	0.000
gcgr|rna38703|gene18127|Level=2	3.217	3.650	2.891	1.844	2.260	2.172	2.444	3.384	2.602
gcgr|rna39587|gene18747|Level=1	0.105	0.298	0.093	0.154	0.060	0.120	0.119	0.153	0.208
gch1|rna19775|gene6123|Level=2	0.640	0.291	1.469	0.772	0.969	0.554	0.394	0.317	0.655
gch1|rna21952|gene6798|Level=1	1.495	1.640	1.605	2.893	2.572	2.253	0.588	1.153	1.041
gchfr|rna21207|gene6567|Level=1	11.855	15.699	10.882	11.014	11.172	8.437	2.812	3.383	3.098
gck|rna6700|gene2045|Level=1	0.930	2.089	1.685	0.369	0.859	0.719	1.108	1.522	0.928
gclc|rna13675|gene4185|Level=1	5.765	6.644	7.256	9.561	10.687	11.964	9.315	9.920	9.765
gclm|rna60847|gene32101|Level=1	19.383	26.966	19.868	32.139	31.425	35.586	32.509	30.847	29.101
gcm1|rna10239|gene3126|Level=1	1.308	0.804	1.960	0.644	1.064	1.002	3.167	5.591	4.701
gcm2|rna26806|gene8293|Level=1	0.000	0.000	0.000	0.000	0.000	0.000	2.249	0.053	1.944
gcn1|rna11836|gene3596|Level=1	16.360	17.242	13.142	26.909	25.983	29.563	32.053	31.610	28.182
gcna|rna2707|gene847|Level=1	1.540	0.662	0.640	0.779	0.776	1.290	7.793	5.893	7.125
gcna|rna52371|gene26775|Level=2	0.016	0.104	0.000	0.103	0.078	0.000	0.405	0.335	0.000
gcnt1|rna64256|gene34159|Level=1	11.588	11.035	24.627	5.402	6.064	8.609	12.649	19.954	13.672
gcnt2.2|rna48843|gene24545|Level=1	6.533	8.882	7.048	4.472	3.897	4.491	1.540	3.133	2.062
gcnt3|rna55250|gene28556|Level=1	1.267	2.141	1.071	2.375	1.719	2.127	1.303	1.409	0.688
gcnt4|rna63512|gene33722|Level=1	2.298	3.956	3.895	2.201	2.661	3.598	4.896	4.996	6.041
gcnt7|rna60341|gene31807|Level=1	1.312	2.082	1.531	1.717	1.782	1.993	1.330	2.045	1.625
gcsh|rna6195|gene1896|Level=1	68.135	76.590	88.852	109.982	106.013	107.874	173.567	161.747	164.745
gc|rna54683|gene28212|Level=1	0.150	0.324	0.241	0.228	0.213	0.265	0.205	0.141	0.361
gdap1l1|rna27406|gene8471|Level=1	41.228	60.505	28.486	28.022	35.023	32.584	4.251	11.637	8.936
gdap1|rna60063|gene31630|Level=1	16.671	25.581	13.188	14.679	15.889	14.923	1.782	6.206	3.324
gdap2|rna53184|gene27282|Level=1	18.347	24.271	16.467	27.037	24.799	24.055	24.869	22.706	21.947
gdap2|rna60322|gene31796|Level=1	31.096	41.072	32.465	38.811	46.595	47.204	43.502	44.296	51.186
gde1|rna59088|gene30961|Level=1	8.557	12.963	8.597	10.732	10.430	12.744	5.357	6.822	6.318
gdf10|rna54183|gene27903|Level=1	11.997	14.428	11.554	13.079	11.420	16.508	21.139	26.095	18.219
gdf11.1|rna39703|gene18821|Level=1	1.870	2.223	1.821	7.844	6.242	7.590	13.582	13.617	10.501
gdf11.2|rna30313|gene11198|Level=1	2.126	0.775	1.097	9.447	3.379	5.817	6.735	8.145	7.358
gdf15|rna63341|gene33621|Level=1	1.425	1.721	1.096	1.567	1.620	2.326	0.331	0.507	0.288
gdf1|rna255|gene87|Level=1	0.319	0.364	0.312	0.311	0.241	0.287	0.000	0.092	0.038
gdf2|rna50016|gene25261|Level=1	0.194	0.283	0.277	0.452	0.201	0.337	0.514	0.546	0.338
gdf3|rna27263|gene8427|Level=1	1.015	2.083	0.714	0.540	0.689	0.630	0.284	0.472	0.360
gdf6|rna54585|gene28167|Level=1	1.059	1.216	1.247	1.350	1.159	1.354	1.460	1.235	0.898
gdf7|rna38326|gene17881|Level=1	3.390	2.678	2.313	4.314	3.064	3.203	0.433	1.831	0.620
gdi1|rna16712|gene5134|Level=1	192.153	249.329	160.279	237.132	240.501	244.527	66.957	118.161	94.368
gdi2|rna22490|gene6979|Level=1	162.941	181.691	149.639	228.381	231.633	222.385	168.732	161.404	178.782
gdnf|rna20579|gene6367|Level=1	2.912	2.963	2.459	1.201	1.466	1.479	1.361	1.255	1.103
gdpd1|rna55839|gene28910|Level=1	9.836	15.033	8.793	16.455	14.482	16.502	7.427	10.041	7.561
gdpd2|rna55000|gene28392|Level=1	14.986	22.401	16.875	14.865	16.537	22.303	35.145	44.172	34.691
gdpd2|rna61652|gene32599|Level=2	9.646	21.681	7.532	6.777	7.359	11.655	22.505	33.295	20.070
gdpd5|rna40065|gene19060|Level=2	1.590	2.709	1.036	2.021	1.936	1.872	2.422	1.511	2.119
gdpd5|rna42363|gene20511|Level=2	2.496	4.670	1.996	3.893	3.769	3.786	2.519	2.608	3.843
gdpd5|rna61742|gene32663|Level=1	16.211	19.557	11.824	10.901	12.212	14.260	6.242	10.770	8.555
gdpd5|rna62063|gene32834|Level=2	1.651	2.733	1.035	2.237	1.612	2.559	1.594	1.655	2.041
gdpgp1|rna24824|gene7712|Level=1	6.769	5.682	6.338	9.988	10.099	10.600	10.829	9.244	12.156
gemin2|rna20752|gene6430|Level=1	18.734	18.296	18.282	26.346	27.444	27.027	17.496	19.169	20.980
gemin4|rna10447|gene3188|Level=1	3.801	4.721	2.873	6.478	5.689	6.604	6.646	7.554	5.976
gemin5|rna56157|gene29140|Level=1	4.613	5.564	3.866	9.449	9.800	11.936	14.246	15.073	12.644
gemin6|rna11216|gene3416|Level=1	6.981	6.409	6.564	9.885	8.946	7.443	12.543	12.204	11.331
gemin7|rna18909|gene5847|Level=1	34.331	30.558	29.032	35.589	37.700	36.167	44.888	41.610	45.841
gemin8|rna6266|gene1915|Level=1	6.037	7.495	4.869	7.948	7.904	7.942	11.038	8.894	9.755
gem|rna16796|gene5162|Level=1	0.850	1.713	0.828	1.463	1.422	1.277	0.244	0.352	0.301
gen1|rna32624|gene13483|Level=1	0.926	0.799	0.584	0.520	0.589	0.676	4.694	4.593	4.302
gen1|rna57556|gene30010|Level=1	0.237	0.094	0.000	0.053	0.250	0.339	1.892	2.059	1.247
get1|rna9469|gene2887|Level=1	123.525	174.170	121.103	101.462	118.212	102.613	71.654	95.643	94.698
get3|rna40310|gene19240|Level=1	63.486	54.656	50.673	95.386	91.550	88.942	61.869	65.720	69.789
get4|rna13092|gene4006|Level=1	37.439	46.014	35.825	46.285	48.212	52.111	37.942	35.450	39.231
gfer|rna40910|gene19621|Level=1	3.759	2.712	2.750	5.174	4.595	5.243	4.041	4.422	3.263
gfi1b|rna18135|gene5593|Level=1	1.205	0.593	0.788	0.466	0.370	0.391	0.099	0.243	0.165
gfi1|rna10132|gene3091|Level=1	0.590	0.734	0.566	0.701	0.686	0.608	0.465	0.802	0.455
gfm1|rna56734|gene29481|Level=1	4.153	4.298	3.562	11.322	10.910	11.944	9.099	9.178	9.002
gfm2|rna38642|gene18101|Level=1	5.645	6.731	4.665	5.696	5.754	6.443	5.549	4.867	4.885
gfod1|rna48742|gene24481|Level=1	11.736	13.213	9.048	6.213	6.244	6.607	2.547	4.231	3.532
gfod2|rna23751|gene7351|Level=1	8.873	10.455	7.544	12.605	12.507	14.190	17.054	13.787	15.897
gfpt1|rna13355|gene4090|Level=1	43.262	31.691	61.545	35.916	43.809	38.640	39.048	34.746	38.079
gfpt2|rna43342|gene21122|Level=1	0.360	0.290	0.623	2.178	1.227	1.817	8.810	3.944	5.665
gfra1|rna60438|gene31868|Level=1	25.113	47.824	20.414	39.775	44.160	48.478	7.623	20.530	13.241
gfra2|rna3876|gene1212|Level=1	11.420	25.319	8.408	16.644	20.696	19.659	1.840	5.883	4.112
gfra3|rna45501|gene22473|Level=1	22.967	26.582	17.750	15.070	15.137	13.574	1.638	5.277	2.956
gfra4|rna62567|gene33140|Level=1	9.436	15.447	7.993	7.037	6.777	6.790	0.854	2.304	1.692
gfral|rna28926|gene9834|Level=1	2.171	3.335	1.965	0.977	1.708	1.139	0.539	0.531	0.599
gfy|rna39684|gene18813|Level=1	0.034	0.184	0.242	0.084	0.156	0.506	1.838	1.249	2.532
gga1|rna2480|gene774|Level=1	11.749	15.670	11.398	18.479	18.024	19.029	21.348	21.418	20.797
gga3|rna8747|gene2632|Level=1	20.119	26.808	16.781	20.602	21.840	21.591	14.974	19.576	17.193
ggact|rna63078|gene33468|Level=1	1.447	1.870	1.419	2.599	2.604	3.373	3.975	3.210	4.776
ggct|rna2876|gene896|Level=1	16.163	23.089	14.972	17.035	19.591	19.567	5.047	8.464	7.822
ggcx|rna2307|gene724|Level=1	13.204	13.801	11.125	11.004	10.129	11.125	20.777	16.584	19.678
ggh|rna19097|gene5908|Level=2	6.197	8.305	8.506	8.254	9.606	9.384	15.129	13.966	15.646
ggh|rna21683|gene6713|Level=1	105.645	148.222	106.525	110.640	116.917	119.001	36.811	69.346	60.773
ggnbp2|rna41113|gene19763|Level=1	17.765	20.512	16.318	17.989	19.004	21.927	20.824	19.084	20.509
ggps1|rna24124|gene7487|Level=1	25.895	31.639	27.054	33.016	39.024	36.250	26.689	30.832	30.393
ggt1|rna41396|gene19921|Level=1	1.012	1.266	1.928	6.805	5.802	3.191	3.713	1.757	3.432
ggt1|rna62966|gene33380|Level=2	0.195	0.214	0.070	0.175	0.068	0.221	0.213	0.242	0.236
ggt5|rna50011|gene25258|Level=1	2.491	5.328	3.520	4.068	4.589	4.445	2.165	2.882	2.782
ggt6|rna45849|gene22707|Level=1	1.933	2.351	3.230	1.564	1.911	2.593	4.072	4.317	4.161
ggt7|rna36479|gene16683|Level=1	37.650	63.026	33.363	28.967	35.005	35.307	7.659	17.175	12.964
gh2|rna42822|gene20794|Level=1	0.499	0.641	0.768	0.936	0.567	0.917	2.381	2.399	1.653
ghdc|rna46441|gene23069|Level=1	2.556	3.327	2.004	2.251	1.880	2.554	3.111	3.314	2.728
ghitm|rna2475|gene773|Level=1	71.035	70.631	65.245	97.497	93.872	104.524	63.247	69.291	68.091
ghrh|rna4928|gene1511|Level=1	3.022	13.323	2.606	4.918	6.431	3.600	1.851	1.310	0.881
ghr|rna52248|gene26686|Level=1	5.693	4.422	4.854	2.033	1.794	1.910	3.423	3.287	1.876
ghsr|rna61146|gene32281|Level=1	3.121	2.282	1.875	0.639	0.762	0.720	0.202	0.379	0.299
gid4|rna5054|gene1546|Level=1	7.761	9.025	6.608	17.592	13.502	13.357	13.418	9.480	10.630
gid8|rna20722|gene6419|Level=1	11.661	13.317	9.911	17.514	15.984	14.699	17.392	17.129	17.410
gigyf1|rna61612|gene32569|Level=1	9.345	14.409	6.771	11.644	11.008	12.119	11.623	13.386	9.118
gigyf2|rna43506|gene21229|Level=1	11.177	14.825	9.930	13.012	13.023	14.399	16.491	17.377	14.623
gimd1|rna39685|gene18814|Level=1	2.151	2.225	1.067	1.592	1.590	2.062	0.536	0.720	0.483
gin1|rna47078|gene23491|Level=1	7.201	9.862	5.965	6.766	6.971	7.801	7.518	8.487	7.282
gins1|rna23737|gene7347|Level=1	14.702	15.257	12.612	13.736	14.619	14.663	23.879	20.713	21.533
gins2|rna23246|gene7197|Level=1	9.963	3.533	6.998	8.770	6.927	10.203	19.201	15.005	17.972
gins3|rna19626|gene6082|Level=1	3.655	1.686	3.225	5.090	5.439	7.172	13.325	11.932	13.266
gins4|rna11931|gene3627|Level=1	19.149	11.872	13.411	18.647	17.554	23.417	67.611	51.413	55.668
gipc1|rna24463|gene7600|Level=1	17.368	19.470	17.882	32.967	32.397	32.065	36.906	32.940	37.075
gipc2|rna42820|gene20792|Level=1	17.096	17.011	24.219	27.865	22.698	32.382	36.127	32.080	33.243
gipc3|rna39119|gene18399|Level=1	1.400	3.949	1.043	2.459	3.496	2.284	0.537	0.529	0.557
gip|rna786|gene257|Level=1	0.057	0.547	0.203	0.168	0.065	0.000	0.000	0.000	0.082
git1|rna44723|gene21957|Level=1	11.563	17.798	9.268	15.616	16.884	18.228	19.475	18.911	20.588
git2|rna48686|gene24456|Level=1	12.751	18.238	9.547	16.207	16.446	17.571	20.735	21.056	19.882
gja1|rna63817|gene33878|Level=1	108.337	145.968	107.064	211.733	168.266	235.324	232.736	268.856	202.860
gja4|rna18841|gene5824|Level=1	6.155	9.577	6.477	8.560	7.524	7.158	1.970	3.218	2.876
gja5|rna47367|gene23674|Level=1	2.610	8.951	1.869	6.460	5.073	3.683	1.228	1.626	1.559
gja7|rna5704|gene1746|Level=1	7.768	4.453	5.217	14.283	11.683	14.312	62.986	48.523	48.731
gjb1|rna722|gene235|Level=1	2.951	3.143	11.742	3.295	3.584	2.868	12.198	8.967	17.939
gjb2|rna11311|gene3443|Level=1	4.862	3.201	7.673	1.937	8.240	4.146	9.506	19.067	11.859
gjb3|rna6494|gene1977|Level=1	3.587	3.414	12.789	1.599	3.554	4.441	13.472	12.015	17.232
gjb4|rna54454|gene28076|Level=1	0.648	0.554	3.121	0.492	0.886	1.266	0.948	1.637	1.285
gjb5|rna37287|gene17259|Level=2	0.878	1.194	3.122	0.508	0.912	1.208	4.882	3.752	5.459
gjb7|rna13351|gene4088|Level=1	1.745	2.112	2.022	0.980	1.592	1.443	5.262	3.855	4.704
gjc1|rna12107|gene3695|Level=2	0.236	0.288	0.613	0.858	0.114	0.787	0.722	0.556	1.583
gjc1|rna61786|gene32684|Level=1	0.599	0.769	0.795	1.152	1.151	1.536	4.304	3.694	2.753
gjc2|rna64188|gene34121|Level=1	2.003	4.467	1.991	3.801	3.728	3.585	6.275	4.154	4.876
gjd2|rna44940|gene22094|Level=1	3.130	4.023	2.455	1.060	1.512	0.909	0.022	0.221	0.062
gjd2|rna57401|gene29915|Level=2	6.367	11.716	5.500	6.434	7.111	7.773	0.521	2.270	1.368
gjd3|rna62980|gene33393|Level=1	1.588	2.756	1.466	1.568	1.371	1.394	0.234	0.442	0.404
gjd4|rna16396|gene5034|Level=1	0.480	0.498	2.235	7.122	2.491	3.346	15.131	12.776	8.894
gk5|rna59049|gene30934|Level=1	3.462	6.172	3.155	7.064	7.447	7.683	9.465	9.631	8.178
gkap1|rna9555|gene2915|Level=1	21.156	23.096	19.980	27.831	26.448	27.992	33.106	27.554	26.719
gkn3p|rna40990|gene19681|Level=2	2.306	1.443	3.647	1.548	3.566	2.708	1.710	2.319	1.410
gk|rna48709|gene24468|Level=1	6.440	6.434	6.641	8.553	9.033	12.419	6.710	6.548	6.968
gla|rna48636|gene24428|Level=1	7.946	6.729	13.056	13.629	13.821	13.994	20.763	20.166	23.903
glb1l2|rna51694|gene26339|Level=1	0.345	0.980	0.426	0.801	0.914	1.859	0.708	0.491	0.545
glb1l|rna50385|gene25493|Level=1	19.892	21.991	24.164	16.375	20.372	23.269	27.605	31.692	30.380
glb1|rna21792|gene6748|Level=1	7.064	7.733	5.401	6.995	7.191	7.005	11.164	10.921	10.294
glcci1|rna2553|gene805|Level=1	4.942	7.227	4.884	7.526	7.942	9.574	8.010	8.990	9.051
glce|rna63898|gene33929|Level=1	3.430	3.866	3.104	3.193	3.085	3.024	5.383	4.935	4.826
gldc|rna10878|gene3324|Level=1	34.354	55.837	38.910	22.157	23.017	27.039	46.148	45.307	40.001
gldn|rna50929|gene25834|Level=1	23.887	94.919	18.181	70.108	87.162	56.155	9.072	27.273	18.149
gle1|rna187|gene64|Level=1	9.582	9.429	9.226	15.709	13.105	13.961	14.474	14.809	12.737
glg1|rna42113|gene20355|Level=1	11.733	14.360	11.379	10.520	10.637	13.402	23.898	20.678	24.503
gli1|rna45707|gene22620|Level=1	4.112	4.096	3.256	2.487	2.627	3.036	9.788	8.051	7.010
gli2|rna57218|gene29802|Level=1	1.556	2.173	0.853	3.406	2.989	3.439	8.542	7.362	5.902
gli3|rna51035|gene25892|Level=1	3.579	4.401	3.063	3.267	3.051	4.468	11.413	9.961	8.594
glipr1l1|rna16339|gene5014|Level=1	0.445	0.424	0.314	0.364	0.525	0.566	0.597	0.576	0.536
glipr2|rna48449|gene24322|Level=2	0.095	0.172	0.116	0.095	0.055	0.274	0.123	0.055	0.136
glipr2|rna52571|gene26901|Level=1	10.303	11.051	7.573	17.911	14.447	17.234	28.632	24.076	24.252
glis1|rna55395|gene28629|Level=1	0.203	0.166	0.448	0.383	0.144	0.187	0.754	0.484	0.291
glis2|rna26863|gene8313|Level=1	25.106	34.349	20.180	23.629	23.304	26.417	23.265	24.065	21.765
glis3|rna53163|gene27269|Level=1	3.535	4.778	3.231	3.830	3.318	4.563	3.610	4.462	3.285
glmn|rna8736|gene2628|Level=1	8.077	10.002	7.794	11.978	12.181	15.187	9.030	10.880	10.572
glmp|rna60151|gene31678|Level=1	8.300	7.986	8.448	16.061	14.987	15.369	22.913	21.635	21.695
glo1|rna50907|gene25819|Level=1	25.757	23.021	33.308	34.151	36.801	41.740	49.574	52.089	56.894
glod4|rna328|gene112|Level=1	25.046	25.189	20.984	24.677	24.713	26.738	20.951	22.580	20.932
glod5|rna24741|gene7687|Level=2	2.172	1.636	2.784	3.419	2.873	2.128	2.273	3.106	1.755
glod5|rna40535|gene19379|Level=2	2.571	1.228	1.813	2.487	2.226	2.872	2.762	2.808	2.237
glod5|rna50374|gene25487|Level=1	17.257	14.165	19.668	15.527	18.010	18.116	27.453	29.536	29.126
glp1r|rna45752|gene22651|Level=1	0.676	1.400	0.167	0.590	0.688	0.728	0.000	0.124	0.051
glp2r|rna63865|gene33910|Level=1	0.013	0.092	0.287	0.013	0.029	0.102	0.166	0.030	0.331
